"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 04 13:57:00 MSK 2026","Thu Jun 04 13:57:28 MSK 2026","28196","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","abilityToShareAnAlbum","abilityToShareAnAlbum()","Возможность Поделиться альбомом/отправить ссылку"
"passed","Thu Jun 04 14:16:05 MSK 2026","Thu Jun 04 14:17:06 MSK 2026","61474","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deletePhotosFromAlbums","deletePhotosFromAlbums()","Удаление фото из на экране /Просмотр фотографии/ в альбоме"
"passed","Thu Jun 04 14:19:47 MSK 2026","Thu Jun 04 14:20:16 MSK 2026","29036","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printingAllAlbum","printingAllAlbum()","Печать всего альбома"
"passed","Thu Jun 04 14:18:14 MSK 2026","Thu Jun 04 14:19:08 MSK 2026","53938","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addingPhotosFromAllPhotosAndAlbumsInAlbum","addingPhotosFromAllPhotosAndAlbumsInAlbum()","Добавление фото в альбом из «Все фото и Альбомы» с разрешенным доступом."
"passed","Thu Jun 04 14:11:05 MSK 2026","Thu Jun 04 14:11:52 MSK 2026","46527","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","selectedAllPhotosInAlbum","selectedAllPhotosInAlbum()","Создаём альбом, добавляем фото из «Все фото и Альбомы», выбираем все и очищаем данные (cleanup)."
"passed","Thu Jun 04 14:23:55 MSK 2026","Thu Jun 04 14:24:08 MSK 2026","13267","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testEmptyFieldsLogin","testEmptyFieldsLogin()","Вход с пустыми полями - Android"
"passed","Thu Jun 04 14:10:21 MSK 2026","Thu Jun 04 14:11:05 MSK 2026","43595","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","creatingAlbum","creatingAlbum()","Проверяем успешное создание нового альбома и его отображение."
"passed","Thu Jun 04 13:45:05 MSK 2026","Thu Jun 04 13:45:31 MSK 2026","26456","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithSignature","mainPagePhotoWithSignature()","Проверка создания фотографий с подписью - Android"
"passed","Thu Jun 04 13:47:33 MSK 2026","Thu Jun 04 13:47:59 MSK 2026","25127","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoSeriesFiltering","mainPagePhotoSeriesFiltering()","Проверка фильтрации фотографий по серии - Android"
"passed","Thu Jun 04 13:45:31 MSK 2026","Thu Jun 04 13:46:10 MSK 2026","38457","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotosWithSignature","mainPagePhotosWithSignature()","Проверка печать фото из раздела товары - Android"
"passed","Thu Jun 04 14:20:31 MSK 2026","Thu Jun 04 14:20:45 MSK 2026","13735","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testVeryLongEmail","testVeryLongEmail()","Вход с очень длинным email - Android"
"passed","Thu Jun 04 14:23:41 MSK 2026","Thu Jun 04 14:23:55 MSK 2026","13478","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInvalidEmailLogin","testInvalidEmailLogin()","Вход с недействительным email - Android"
"passed","Thu Jun 04 14:21:38 MSK 2026","Thu Jun 04 14:21:52 MSK 2026","14803","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testNumericOnlyPassword","testNumericOnlyPassword()","Вход с паролем только из цифр - Android"
"passed","Thu Jun 04 13:52:13 MSK 2026","Thu Jun 04 13:52:38 MSK 2026","24935","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPageStandardPhotoCreation","mainPageStandardPhotoCreation()","Проверка создания стандартных фотографий - Android"
"passed","Thu Jun 04 14:06:30 MSK 2026","Thu Jun 04 14:07:04 MSK 2026","34566","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","renameAnAlbum","renameAnAlbum()","Переименование альбома"
"passed","Thu Jun 04 13:48:24 MSK 2026","Thu Jun 04 13:48:49 MSK 2026","25270","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithCropping","mainPagePhotoWithCropping()","Проверка создания фотографий с кадрированием - Android"
"passed","Thu Jun 04 14:04:59 MSK 2026","Thu Jun 04 14:05:31 MSK 2026","31852","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","checkEmptyAlbum","checkEmptyAlbum()","Просмотр пустого альбома"
"passed","Thu Jun 04 14:19:08 MSK 2026","Thu Jun 04 14:19:47 MSK 2026","39277","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotoPNGUploadThroughAlbumAdd","verifyPhotoPNGUploadThroughAlbumAdd()","Проверка загрузки PNG через  добавление фото в альбоме"
"passed","Thu Jun 04 14:01:10 MSK 2026","Thu Jun 04 14:02:08 MSK 2026","57668","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addingPhotosFromGalleryInAlbum","addingPhotosFromGalleryInAlbum()","Добавление фото в альбом из галереи с разрешенным доступом."
"passed","Thu Jun 04 14:13:29 MSK 2026","Thu Jun 04 14:14:45 MSK 2026","75937","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoRotationCounterclockwise","photoRotationCounterclockwise()","Поворот фотографий против часовой стрелки"
"passed","Thu Jun 04 13:53:02 MSK 2026","Thu Jun 04 13:53:28 MSK 2026","25527","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithGalleryUpload","mainPagePhotoWithGalleryUpload()","Проверка создания фотографий с загрузкой из галереи - Android"
"passed","Thu Jun 04 13:55:02 MSK 2026","Thu Jun 04 13:55:34 MSK 2026","32297","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deletingAlbum","deletingAlbum()","Создаём альбом и удаляем его из списка."
"passed","Thu Jun 04 14:21:25 MSK 2026","Thu Jun 04 14:21:38 MSK 2026","12259","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInvalidPasswordReset","testInvalidPasswordReset()","Сброс пароля с недействительным email - Android"
"passed","Thu Jun 04 14:22:06 MSK 2026","Thu Jun 04 14:22:18 MSK 2026","12087","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInternationalPhoneFormat","testInternationalPhoneFormat()"," Вход с международным форматом телефона - Android"
"passed","Thu Jun 04 13:54:32 MSK 2026","Thu Jun 04 13:55:02 MSK 2026","30347","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printSomePhotosFromAlbum","printSomePhotosFromAlbum()","Печать нескольких выбранных фотографий из альбома"
"failed","Thu Jun 04 14:07:04 MSK 2026","Thu Jun 04 14:08:24 MSK 2026","79501","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromAllPhotosAndAlbumsWithLimitedAccessAndroid","addPhotoFromAllPhotosAndAlbumsWithLimitedAccessAndroid()","Добавление фото в альбом из «Все фото и Альбомы»  с ограниченным доступом к фото.Android"
"passed","Thu Jun 04 13:48:49 MSK 2026","Thu Jun 04 13:49:15 MSK 2026","25221","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithPaperSelection","mainPagePhotoWithPaperSelection()","Проверка создания фотографий с выбором бумаги - Android"
"passed","Thu Jun 04 14:23:28 MSK 2026","Thu Jun 04 14:23:41 MSK 2026","12835","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testMalformedEmailNoAtSymbol","testMalformedEmailNoAtSymbol()","Вход с неправильно сформированным email (без @) - Android"
"passed","Thu Jun 04 13:53:29 MSK 2026","Thu Jun 04 13:54:32 MSK 2026","62334","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyRetryAfterPartialPhotoUpload","verifyRetryAfterPartialPhotoUpload()","Проверка частичной загрузки фото с Повторить"
"passed","Thu Jun 04 13:50:18 MSK 2026","Thu Jun 04 13:50:43 MSK 2026","24826","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoSizeFiltering","mainPagePhotoSizeFiltering()","Проверка фильтрации фотографий по размеру - Android"
"passed","Thu Jun 04 14:20:45 MSK 2026","Thu Jun 04 14:20:57 MSK 2026","12335","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testSpecialCharactersEmail","testSpecialCharactersEmail()","Вход с специальными символами в email - Android"
"passed","Thu Jun 04 14:21:52 MSK 2026","Thu Jun 04 14:22:06 MSK 2026","13890","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testXssAttempt","testXssAttempt()","Попытка входа с XSS-атакой - Android"
"failed","Thu Jun 04 13:46:52 MSK 2026","Thu Jun 04 13:47:33 MSK 2026","41705","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoPolaroid10x13","mainPagePhotoPolaroid10x13()","Проверка печать фото из раздела товары - Android"
"passed","Thu Jun 04 14:20:16 MSK 2026","Thu Jun 04 14:20:31 MSK 2026","14682","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testValidEmailLogin","testValidEmailLogin()","Вход с действительным email - Android"
"failed","Thu Jun 04 14:17:06 MSK 2026","Thu Jun 04 14:18:14 MSK 2026","67960","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromPhotoStreamDeniedAccessAndroid","addPhotoFromPhotoStreamDeniedAccessAndroid()","Добавление фото из «Все фото и Альбомы» при запрещённом доступе к фото Android"
"passed","Thu Jun 04 13:50:43 MSK 2026","Thu Jun 04 13:51:07 MSK 2026","24815","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePremiumPhotoCreation","mainPagePremiumPhotoCreation()","Проверка создания премиум фотографий - Android"
"passed","Thu Jun 04 14:22:47 MSK 2026","Thu Jun 04 14:23:01 MSK 2026","13507","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testEmojiCharacters","testEmojiCharacters()"," Вход с эмодзи-символами - Android"
"passed","Thu Jun 04 14:22:35 MSK 2026","Thu Jun 04 14:22:47 MSK 2026","12945","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testMultipleLoginAttempts","testMultipleLoginAttempts()","Множественные попытки входа - Android"
"passed","Thu Jun 04 13:59:35 MSK 2026","Thu Jun 04 14:00:44 MSK 2026","68395","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoGrid","photoGrid()","Сетка фотографий"
"failed","Thu Jun 04 13:49:40 MSK 2026","Thu Jun 04 13:50:18 MSK 2026","37823","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPageStandardPhotos","mainPageStandardPhotos()","Проверка печать фото из раздела товары - Android"
"passed","Thu Jun 04 14:15:12 MSK 2026","Thu Jun 04 14:16:05 MSK 2026","52869","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","movePhotosFromAlbums","movePhotosFromAlbums()","Перенести фото на экране /Просмотр фотографии/ в альбоме"
"passed","Thu Jun 04 14:04:01 MSK 2026","Thu Jun 04 14:04:59 MSK 2026","58608","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPartialPhotoUploadCancellation","verifyPartialPhotoUploadCancellation()","Проверка частичной загрузки фото с отменой"
"passed","Thu Jun 04 14:00:44 MSK 2026","Thu Jun 04 14:01:10 MSK 2026","26729","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotosSortedByNameInAlbum","verifyPhotosSortedByNameInAlbum()","Сортировка фото в альбоме по имени"
"passed","Thu Jun 04 14:03:34 MSK 2026","Thu Jun 04 14:04:01 MSK 2026","27074","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","closeAccess","closeAccess()","Закрыть доступ к альбому"
"passed","Thu Jun 04 14:22:18 MSK 2026","Thu Jun 04 14:22:35 MSK 2026","16028","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testValidPhoneLogin","testValidPhoneLogin()","Вход с действительным номером телефона - Android"
"passed","Thu Jun 04 13:47:59 MSK 2026","Thu Jun 04 13:48:24 MSK 2026","25622","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithQuantitySelection","mainPagePhotoWithQuantitySelection()","Проверка создания фотографий с выбором количества - Android"
"passed","Thu Jun 04 13:52:38 MSK 2026","Thu Jun 04 13:53:02 MSK 2026","23895","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithDateSelection","mainPagePhotoWithDateSelection()","Проверка создания фотографий с выбором дат - Android"
"passed","Thu Jun 04 13:51:07 MSK 2026","Thu Jun 04 13:51:42 MSK 2026","34176","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePremiumPhoto","mainPagePremiumPhoto()","Проверка печать фото из раздела товары - Android"
"failed","Thu Jun 04 13:46:10 MSK 2026","Thu Jun 04 13:46:52 MSK 2026","41929","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoPolaroid10x10","mainPagePhotoPolaroid10x10()","Проверка печать фото из раздела товары - Android"
"passed","Thu Jun 04 14:21:12 MSK 2026","Thu Jun 04 14:21:25 MSK 2026","13507","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInvalidPasswordLogin","testInvalidPasswordLogin()","Вход с неверным паролем - Android"
