"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 04 07:33:55 MSK 2026","Tue Aug 04 07:33:55 MSK 2026","4","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","comprehensiveSearchFunctionalityTest","comprehensiveSearchFunctionalityTest()","Комплексная проверка функциональности поиска в каталоге - iOS"
"broken","Tue Aug 04 07:34:00 MSK 2026","Tue Aug 04 07:34:00 MSK 2026","3","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoUploadFromDevice","mainPagePhotoUploadFromDevice()","Проверка печати фотографий с загрузкой с устройства - iOS"
"broken","Tue Aug 04 07:33:54 MSK 2026","Tue Aug 04 07:33:54 MSK 2026","4","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingMugs","mainPageCreatingMugs()","Проверка создания подарков из раздела товары - iOS"
"broken","Tue Aug 04 07:33:42 MSK 2026","Tue Aug 04 07:33:42 MSK 2026","3","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksOnPhotoPaper","mainPageCreatingPhotoBooksOnPhotoPaper()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Tue Aug 04 07:33:54 MSK 2026","Tue Aug 04 07:33:54 MSK 2026","2","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageRomanticThemeCalendar","mainPageRomanticThemeCalendar()","Проверка создания календаря с романтической тематикой - iOS"
"broken","Tue Aug 04 07:34:00 MSK 2026","Tue Aug 04 07:34:00 MSK 2026","2","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotosWithSignature","mainPagePhotosWithSignature()","Проверка печать фото из раздела товары - iOS"
"broken","Tue Aug 04 07:34:02 MSK 2026","Tue Aug 04 07:34:02 MSK 2026","5","","testsIOS.FeedbackTests","","testsIOS.FeedbackTests","feedbackIOS","feedbackIOS()","Проверка работы формы обратной связи в разделе «Профиль» (iOS)"
"broken","Tue Aug 04 07:34:00 MSK 2026","Tue Aug 04 07:34:00 MSK 2026","5","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoFavoritesFunctionality","mainPagePhotoFavoritesFunctionality()","Проверка печати фотографий с избранным - iOS"
"broken","Tue Aug 04 07:33:42 MSK 2026","Tue Aug 04 07:33:42 MSK 2026","2","","testsIOS.CheckoutTests","","testsIOS.CheckoutTests","checkoutCashOnDelivery","checkoutCashOnDelivery()","Проверка оформления заказа с наличной оплатой при получении - iOS"
"broken","Tue Aug 04 07:33:49 MSK 2026","Tue Aug 04 07:33:50 MSK 2026","943","","testsIOS.OnboardingTests","","testsIOS.OnboardingTests","OnBoardingScrollingPaginationIOS","OnBoardingScrollingPaginationIOS()","Прокрутка через пагинацию - iOS"
"broken","Tue Aug 04 07:34:00 MSK 2026","Tue Aug 04 07:34:00 MSK 2026","3","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPageStandardPhotos","mainPageStandardPhotos()","Проверка печать фото из раздела товары - iOS"
"broken","Tue Aug 04 07:33:57 MSK 2026","Tue Aug 04 07:33:57 MSK 2026","139","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPhotoDNGUploadThroughAlbumAdd","verifyPhotoDNGUploadThroughAlbumAdd()","Проверка загрузки DNG через добавление фото в альбоме"
"broken","Tue Aug 04 07:33:55 MSK 2026","Tue Aug 04 07:33:55 MSK 2026","3","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCreatingPhotoBox","mainPageCreatingPhotoBox()","Проверка создания интерьера из раздела товары - iOS"
