"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 31 08:10:44 MSK 2026","Fri Jul 31 08:11:26 MSK 2026","42214","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotoPNGUploadThroughAlbumAdd","verifyPhotoPNGUploadThroughAlbumAdd()","Проверка загрузки PNG через  добавление фото в альбоме"
"passed","Fri Jul 31 08:03:49 MSK 2026","Fri Jul 31 08:04:26 MSK 2026","36173","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","viewSharedAlbum","viewSharedAlbum()","Просмотр расшаренного альбома"
"failed","Fri Jul 31 07:46:17 MSK 2026","Fri Jul 31 07:46:54 MSK 2026","36847","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","abilityToShareAnAlbum","abilityToShareAnAlbum()","Возможность Поделиться альбомом/отправить ссылку"
"passed","Fri Jul 31 08:04:26 MSK 2026","Fri Jul 31 08:05:46 MSK 2026","79970","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoRotationCounterclockwise","photoRotationCounterclockwise()","Поворот фотографий против часовой стрелки"
"passed","Fri Jul 31 08:12:57 MSK 2026","Fri Jul 31 08:13:11 MSK 2026","14280","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInvalidPasswordLogin","testInvalidPasswordLogin()","Вход с неверным паролем - Android"
"passed","Fri Jul 31 07:41:12 MSK 2026","Fri Jul 31 07:41:37 MSK 2026","25077","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPageStandardPhotoCreation","mainPageStandardPhotoCreation()","Проверка создания стандартных фотографий - Android"
"passed","Fri Jul 31 07:47:45 MSK 2026","Fri Jul 31 07:49:10 MSK 2026","85236","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoRotationClockwise","photoRotationClockwise()","Поворот фотографий по часовой стрелке"
"failed","Fri Jul 31 07:35:51 MSK 2026","Fri Jul 31 07:36:33 MSK 2026","42333","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoPolaroid10x13","mainPagePhotoPolaroid10x13()","Проверка печать фото из раздела товары - Android"
"broken","Fri Jul 31 07:52:13 MSK 2026","Fri Jul 31 07:53:21 MSK 2026","68191","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromGalleryWithLimitedAccessAndroid","addPhotoFromGalleryWithLimitedAccessAndroid()","Добавление фото в альбом из Галереи с ограниченным доступом к фото Android"
"passed","Fri Jul 31 07:41:37 MSK 2026","Fri Jul 31 07:42:02 MSK 2026","24949","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithDateSelection","mainPagePhotoWithDateSelection()","Проверка создания фотографий с выбором дат - Android"
"passed","Fri Jul 31 07:38:14 MSK 2026","Fri Jul 31 07:38:39 MSK 2026","25094","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoStyleFiltering","mainPagePhotoStyleFiltering()","Проверка фильтрации фотографий по стилю - Android"
"passed","Fri Jul 31 07:44:43 MSK 2026","Fri Jul 31 07:45:36 MSK 2026","53158","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","viewPhotosFromAlbum","viewPhotosFromAlbum()","Просмотр фотографий из альбома с несколькими фото"
"passed","Fri Jul 31 07:55:11 MSK 2026","Fri Jul 31 07:55:47 MSK 2026","35193","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","checkEmptyAlbum","checkEmptyAlbum()","Просмотр пустого альбома"
"passed","Fri Jul 31 07:40:40 MSK 2026","Fri Jul 31 07:41:12 MSK 2026","31937","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePrintingPhoto","mainPagePrintingPhoto()","Проверка печать фото из раздела товары - Android"
"failed","Fri Jul 31 08:02:37 MSK 2026","Fri Jul 31 08:03:49 MSK 2026","72324","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deleteAnyPhotosFromAlbum","deleteAnyPhotosFromAlbum()","Создаём альбом, добавляем фото, удаляем выбранные."
"passed","Fri Jul 31 07:45:36 MSK 2026","Fri Jul 31 07:46:17 MSK 2026","40939","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotoHEICUploadThroughAlbumAdd","verifyPhotoHEICUploadThroughAlbumAdd()","Проверка загрузки HEIC через  добавление фото в альбоме"
"passed","Fri Jul 31 07:34:04 MSK 2026","Fri Jul 31 07:34:31 MSK 2026","26479","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithSignature","mainPagePhotoWithSignature()","Проверка создания фотографий с подписью - Android"
"passed","Fri Jul 31 07:53:58 MSK 2026","Fri Jul 31 07:55:11 MSK 2026","73482","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPartialPhotoUploadCancellation","verifyPartialPhotoUploadCancellation()","Проверка частичной загрузки фото с отменой"
"passed","Fri Jul 31 08:06:14 MSK 2026","Fri Jul 31 08:07:17 MSK 2026","62887","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","movePhotosFromAlbums","movePhotosFromAlbums()","Перенести фото на экране /Просмотр фотографии/ в альбоме"
"passed","Fri Jul 31 08:12:13 MSK 2026","Fri Jul 31 08:12:28 MSK 2026","14487","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testVeryLongEmail","testVeryLongEmail()","Вход с очень длинным email - Android"
"passed","Fri Jul 31 08:11:26 MSK 2026","Fri Jul 31 08:11:58 MSK 2026","32068","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printingAllAlbum","printingAllAlbum()","Печать всего альбома"
"passed","Fri Jul 31 07:36:33 MSK 2026","Fri Jul 31 07:36:58 MSK 2026","24554","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoSeriesFiltering","mainPagePhotoSeriesFiltering()","Проверка фильтрации фотографий по серии - Android"
"failed","Fri Jul 31 07:50:58 MSK 2026","Fri Jul 31 07:52:13 MSK 2026","74326","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addingPhotosFromGalleryInAlbum","addingPhotosFromGalleryInAlbum()","Добавление фото в альбом из галереи с разрешенным доступом."
"passed","Fri Jul 31 07:50:22 MSK 2026","Fri Jul 31 07:50:58 MSK 2026","36628","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotosSortedByNameInAlbum","verifyPhotosSortedByNameInAlbum()","Сортировка фото в альбоме по имени"
