"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 23 08:12:44 MSK 2026","Thu Jul 23 08:12:57 MSK 2026","13350","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInternationalPhoneFormat","testInternationalPhoneFormat()"," Вход с международным форматом телефона - Android"
"passed","Thu Jul 23 07:41:20 MSK 2026","Thu Jul 23 07:41:44 MSK 2026","24270","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithDateSelection","mainPagePhotoWithDateSelection()","Проверка создания фотографий с выбором дат - Android"
"passed","Thu Jul 23 08:12:57 MSK 2026","Thu Jul 23 08:13:14 MSK 2026","17326","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testValidPhoneLogin","testValidPhoneLogin()","Вход с действительным номером телефона - Android"
"passed","Thu Jul 23 07:43:38 MSK 2026","Thu Jul 23 07:44:13 MSK 2026","34282","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deletingAlbum","deletingAlbum()","Создаём альбом и удаляем его из списка."
"failed","Thu Jul 23 07:52:29 MSK 2026","Thu Jul 23 07:53:05 MSK 2026","36034","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","closeAccess","closeAccess()","Закрыть доступ к альбому"
"failed","Thu Jul 23 07:58:52 MSK 2026","Thu Jul 23 08:00:02 MSK 2026","70107","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printingPhotosFromAlbums","printingPhotosFromAlbums()","Напечатать фото на экране /Просмотр фотографии/ в альбоме"
"passed","Thu Jul 23 08:09:37 MSK 2026","Thu Jul 23 08:10:17 MSK 2026","40700","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotoPNGUploadThroughAlbumAdd","verifyPhotoPNGUploadThroughAlbumAdd()","Проверка загрузки PNG через  добавление фото в альбоме"
"failed","Thu Jul 23 07:50:15 MSK 2026","Thu Jul 23 07:51:26 MSK 2026","70485","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addingPhotosFromGalleryInAlbum","addingPhotosFromGalleryInAlbum()","Добавление фото в альбом из галереи с разрешенным доступом."
"passed","Thu Jul 23 08:12:14 MSK 2026","Thu Jul 23 08:12:29 MSK 2026","15480","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testNumericOnlyPassword","testNumericOnlyPassword()","Вход с паролем только из цифр - Android"
"passed","Thu Jul 23 07:36:23 MSK 2026","Thu Jul 23 07:36:48 MSK 2026","25327","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoSeriesFiltering","mainPagePhotoSeriesFiltering()","Проверка фильтрации фотографий по серии - Android"
"passed","Thu Jul 23 08:03:25 MSK 2026","Thu Jul 23 08:04:46 MSK 2026","80871","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoRotationCounterclockwise","photoRotationCounterclockwise()","Поворот фотографий против часовой стрелки"
"passed","Thu Jul 23 07:42:09 MSK 2026","Thu Jul 23 07:43:07 MSK 2026","57988","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyRetryAfterPartialPhotoUpload","verifyRetryAfterPartialPhotoUpload()","Проверка частичной загрузки фото с Повторить"
"passed","Thu Jul 23 08:05:13 MSK 2026","Thu Jul 23 08:06:14 MSK 2026","61700","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","movePhotosFromAlbums","movePhotosFromAlbums()","Перенести фото на экране /Просмотр фотографии/ в альбоме"
"passed","Thu Jul 23 07:37:37 MSK 2026","Thu Jul 23 07:38:01 MSK 2026","23945","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithPaperSelection","mainPagePhotoWithPaperSelection()","Проверка создания фотографий с выбором бумаги - Android"
"passed","Thu Jul 23 07:34:25 MSK 2026","Thu Jul 23 07:35:01 MSK 2026","36402","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotosWithSignature","mainPagePhotosWithSignature()","Проверка печать фото из раздела товары - Android"
"passed","Thu Jul 23 07:39:26 MSK 2026","Thu Jul 23 07:39:51 MSK 2026","24658","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePremiumPhotoCreation","mainPagePremiumPhotoCreation()","Проверка создания премиум фотографий - Android"
"passed","Thu Jul 23 07:38:01 MSK 2026","Thu Jul 23 07:38:26 MSK 2026","25039","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoStyleFiltering","mainPagePhotoStyleFiltering()","Проверка фильтрации фотографий по стилю - Android"
"passed","Thu Jul 23 07:54:25 MSK 2026","Thu Jul 23 07:54:59 MSK 2026","34769","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","checkEmptyAlbum","checkEmptyAlbum()","Просмотр пустого альбома"
"passed","Thu Jul 23 07:43:07 MSK 2026","Thu Jul 23 07:43:38 MSK 2026","31759","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printSomePhotosFromAlbum","printSomePhotosFromAlbum()","Печать нескольких выбранных фотографий из альбома"
"passed","Thu Jul 23 08:11:18 MSK 2026","Thu Jul 23 08:11:31 MSK 2026","12584","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testSpecialCharactersEmail","testSpecialCharactersEmail()","Вход с специальными символами в email - Android"
"passed","Thu Jul 23 08:10:17 MSK 2026","Thu Jul 23 08:10:49 MSK 2026","31910","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printingAllAlbum","printingAllAlbum()","Печать всего альбома"
"passed","Thu Jul 23 08:08:36 MSK 2026","Thu Jul 23 08:09:37 MSK 2026","60714","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addingPhotosFromAllPhotosAndAlbumsInAlbum","addingPhotosFromAllPhotosAndAlbumsInAlbum()","Добавление фото в альбом из «Все фото и Альбомы» с разрешенным доступом."
"passed","Thu Jul 23 08:00:48 MSK 2026","Thu Jul 23 08:01:38 MSK 2026","50123","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","selectedAllPhotosInAlbum","selectedAllPhotosInAlbum()","Создаём альбом, добавляем фото из «Все фото и Альбомы», выбираем все и очищаем данные (cleanup)."
"passed","Thu Jul 23 07:46:22 MSK 2026","Thu Jul 23 07:47:14 MSK 2026","51162","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","movingPhotoIntoAlbums","movingPhotoIntoAlbums()","Перемещение фотографии из альбома"
"passed","Thu Jul 23 07:39:51 MSK 2026","Thu Jul 23 07:40:23 MSK 2026","31786","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePremiumPhoto","mainPagePremiumPhoto()","Проверка печать фото из раздела товары - Android"
"passed","Thu Jul 23 07:45:05 MSK 2026","Thu Jul 23 07:45:46 MSK 2026","41329","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotoHEICUploadThroughAlbumAdd","verifyPhotoHEICUploadThroughAlbumAdd()","Проверка загрузки HEIC через  добавление фото в альбоме"
"failed","Thu Jul 23 07:45:46 MSK 2026","Thu Jul 23 07:46:22 MSK 2026","36598","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","abilityToShareAnAlbum","abilityToShareAnAlbum()","Возможность Поделиться альбомом/отправить ссылку"
"passed","Thu Jul 23 08:10:49 MSK 2026","Thu Jul 23 08:11:04 MSK 2026","14713","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testValidEmailLogin","testValidEmailLogin()","Вход с действительным email - Android"
"passed","Thu Jul 23 08:12:29 MSK 2026","Thu Jul 23 08:12:44 MSK 2026","14684","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testXssAttempt","testXssAttempt()","Попытка входа с XSS-атакой - Android"
"passed","Thu Jul 23 07:39:02 MSK 2026","Thu Jul 23 07:39:26 MSK 2026","24108","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoSizeFiltering","mainPagePhotoSizeFiltering()","Проверка фильтрации фотографий по размеру - Android"
"passed","Thu Jul 23 07:37:12 MSK 2026","Thu Jul 23 07:37:37 MSK 2026","24650","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithCropping","mainPagePhotoWithCropping()","Проверка создания фотографий с кадрированием - Android"
"passed","Thu Jul 23 07:41:44 MSK 2026","Thu Jul 23 07:42:08 MSK 2026","24302","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithGalleryUpload","mainPagePhotoWithGalleryUpload()","Проверка создания фотографий с загрузкой из галереи - Android"
"failed","Thu Jul 23 08:01:38 MSK 2026","Thu Jul 23 08:02:50 MSK 2026","71701","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deleteAnyPhotosFromAlbum","deleteAnyPhotosFromAlbum()","Создаём альбом, добавляем фото, удаляем выбранные."
"passed","Thu Jul 23 07:47:14 MSK 2026","Thu Jul 23 07:48:37 MSK 2026","83776","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoRotationClockwise","photoRotationClockwise()","Поворот фотографий по часовой стрелке"
"passed","Thu Jul 23 08:11:31 MSK 2026","Thu Jul 23 08:11:46 MSK 2026","15112","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testVeryShortPassword","testVeryShortPassword()","Вход с очень коротким паролем - Android"
"broken","Thu Jul 23 07:51:26 MSK 2026","Thu Jul 23 07:52:29 MSK 2026","62983","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromGalleryWithLimitedAccessAndroid","addPhotoFromGalleryWithLimitedAccessAndroid()","Добавление фото в альбом из Галереи с ограниченным доступом к фото Android"
"passed","Thu Jul 23 08:04:46 MSK 2026","Thu Jul 23 08:05:13 MSK 2026","26757","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotosSortedByCreationDateInAlbum","verifyPhotosSortedByCreationDateInAlbum()","Сортировка фото в альбоме по дате создания"
"passed","Thu Jul 23 07:49:48 MSK 2026","Thu Jul 23 07:50:15 MSK 2026","27504","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotosSortedByNameInAlbum","verifyPhotosSortedByNameInAlbum()","Сортировка фото в альбоме по имени"
"passed","Thu Jul 23 07:53:05 MSK 2026","Thu Jul 23 07:54:25 MSK 2026","79466","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPartialPhotoUploadCancellation","verifyPartialPhotoUploadCancellation()","Проверка частичной загрузки фото с отменой"
"passed","Thu Jul 23 08:11:46 MSK 2026","Thu Jul 23 08:12:00 MSK 2026","14301","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInvalidPasswordLogin","testInvalidPasswordLogin()","Вход с неверным паролем - Android"
"passed","Thu Jul 23 07:44:13 MSK 2026","Thu Jul 23 07:45:04 MSK 2026","51867","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","viewPhotosFromAlbum","viewPhotosFromAlbum()","Просмотр фотографий из альбома с несколькими фото"
"passed","Thu Jul 23 08:11:04 MSK 2026","Thu Jul 23 08:11:18 MSK 2026","14394","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testVeryLongEmail","testVeryLongEmail()","Вход с очень длинным email - Android"
"broken","Thu Jul 23 07:56:47 MSK 2026","Thu Jul 23 07:57:53 MSK 2026","65206","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromAllPhotosAndAlbumsWithLimitedAccessAndroid","addPhotoFromAllPhotosAndAlbumsWithLimitedAccessAndroid()","Добавление фото в альбом из «Все фото и Альбомы»  с ограниченным доступом к фото.Android"
"failed","Thu Jul 23 07:54:59 MSK 2026","Thu Jul 23 07:56:11 MSK 2026","71117","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deselectPhotosInAlbums","deselectPhotosInAlbums()","Отмена выбора фотографий в альбоме"
"passed","Thu Jul 23 07:40:23 MSK 2026","Thu Jul 23 07:40:55 MSK 2026","31831","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePrintingPhoto","mainPagePrintingPhoto()","Проверка печать фото из раздела товары - Android"
"passed","Thu Jul 23 07:56:11 MSK 2026","Thu Jul 23 07:56:47 MSK 2026","36783","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","renameAnAlbum","renameAnAlbum()","Переименование альбома"
"passed","Thu Jul 23 07:33:59 MSK 2026","Thu Jul 23 07:34:25 MSK 2026","25207","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithSignature","mainPagePhotoWithSignature()","Проверка создания фотографий с подписью - Android"
"failed","Thu Jul 23 08:07:24 MSK 2026","Thu Jul 23 08:08:36 MSK 2026","71809","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromPhotoStreamDeniedAccessAndroid","addPhotoFromPhotoStreamDeniedAccessAndroid()","Добавление фото из «Все фото и Альбомы» при запрещённом доступе к фото Android"
"passed","Thu Jul 23 07:40:55 MSK 2026","Thu Jul 23 07:41:19 MSK 2026","24852","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPageStandardPhotoCreation","mainPageStandardPhotoCreation()","Проверка создания стандартных фотографий - Android"
"passed","Thu Jul 23 08:12:00 MSK 2026","Thu Jul 23 08:12:14 MSK 2026","13169","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInvalidPasswordReset","testInvalidPasswordReset()","Сброс пароля с недействительным email - Android"
"failed","Thu Jul 23 08:06:14 MSK 2026","Thu Jul 23 08:07:24 MSK 2026","69478","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deletePhotosFromAlbums","deletePhotosFromAlbums()","Удаление фото из на экране /Просмотр фотографии/ в альбоме"
"passed","Thu Jul 23 08:00:02 MSK 2026","Thu Jul 23 08:00:48 MSK 2026","45579","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","creatingAlbum","creatingAlbum()","Проверяем успешное создание нового альбома и его отображение."
"failed","Thu Jul 23 07:48:37 MSK 2026","Thu Jul 23 07:49:48 MSK 2026","70318","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoGrid","photoGrid()","Сетка фотографий"
"passed","Thu Jul 23 07:58:23 MSK 2026","Thu Jul 23 07:58:52 MSK 2026","28747","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotosSortedByUploadDateInAlbum","verifyPhotosSortedByUploadDateInAlbum()","Сортировка фото в альбоме по дате загрузки"
