"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 30 07:47:34 MSK 2026","Thu Jul 30 07:48:25 MSK 2026","51116","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","movingPhotoIntoAlbums","movingPhotoIntoAlbums()","Перемещение фотографии из альбома"
"failed","Thu Jul 30 08:03:05 MSK 2026","Thu Jul 30 08:04:16 MSK 2026","70732","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deleteAnyPhotosFromAlbum","deleteAnyPhotosFromAlbum()","Создаём альбом, добавляем фото, удаляем выбранные."
"passed","Thu Jul 30 08:10:45 MSK 2026","Thu Jul 30 08:11:27 MSK 2026","41416","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotoPNGUploadThroughAlbumAdd","verifyPhotoPNGUploadThroughAlbumAdd()","Проверка загрузки PNG через  добавление фото в альбоме"
"passed","Thu Jul 30 07:37:08 MSK 2026","Thu Jul 30 07:37:35 MSK 2026","26793","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithQuantitySelection","mainPagePhotoWithQuantitySelection()","Проверка создания фотографий с выбором количества - Android"
"passed","Thu Jul 30 08:02:15 MSK 2026","Thu Jul 30 08:03:05 MSK 2026","49760","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","selectedAllPhotosInAlbum","selectedAllPhotosInAlbum()","Создаём альбом, добавляем фото из «Все фото и Альбомы», выбираем все и очищаем данные (cleanup)."
"failed","Thu Jul 30 07:49:50 MSK 2026","Thu Jul 30 07:51:04 MSK 2026","74568","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoGrid","photoGrid()","Сетка фотографий"
"passed","Thu Jul 30 08:01:28 MSK 2026","Thu Jul 30 08:02:15 MSK 2026","46952","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","creatingAlbum","creatingAlbum()","Проверяем успешное создание нового альбома и его отображение."
"passed","Thu Jul 30 07:39:38 MSK 2026","Thu Jul 30 07:40:05 MSK 2026","27416","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoSizeFiltering","mainPagePhotoSizeFiltering()","Проверка фильтрации фотографий по размеру - Android"
"passed","Thu Jul 30 07:46:14 MSK 2026","Thu Jul 30 07:46:55 MSK 2026","41258","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotoHEICUploadThroughAlbumAdd","verifyPhotoHEICUploadThroughAlbumAdd()","Проверка загрузки HEIC через  добавление фото в альбоме"
"passed","Thu Jul 30 07:41:08 MSK 2026","Thu Jul 30 07:41:42 MSK 2026","33616","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePrintingPhoto","mainPagePrintingPhoto()","Проверка печать фото из раздела товары - Android"
