"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jul 30 08:00:17 MSK 2026","Thu Jul 30 08:00:18 MSK 2026","328","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingSpiralNotebooks","mainPageCreatingSpiralNotebooks()","Проверка создания подарков из раздела товары - iOS"
"passed","Thu Jul 30 07:55:45 MSK 2026","Thu Jul 30 07:56:29 MSK 2026","44211","","testsIOS.OnboardingTests","","testsIOS.OnboardingTests","OnboardingCompleteFlowIOS","OnboardingCompleteFlowIOS()","Тест полного потока онбординга с проверкой - iOS"
"broken","Thu Jul 30 07:59:55 MSK 2026","Thu Jul 30 07:59:56 MSK 2026","277","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPagePhotoBookSeriesFiltering","mainPagePhotoBookSeriesFiltering()","Проверка создания фотокниги с фильтрацией по серии - iOS"
"broken","Thu Jul 30 07:59:49 MSK 2026","Thu Jul 30 07:59:49 MSK 2026","275","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorAddPhotos","checkConsentModalInNativeEditorAddPhotos()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Не все поля заполнены, user_requirements_done: false. Альбом НП - добавить фото"
"broken","Thu Jul 30 08:08:18 MSK 2026","Thu Jul 30 08:08:47 MSK 2026","29605","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","addingPhotosInAlbum","addingPhotosInAlbum()","Добавление фото в альбом. ios с полным доступом"
"broken","Thu Jul 30 08:00:32 MSK 2026","Thu Jul 30 08:00:32 MSK 2026","259","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCreatingPhotoBox","mainPageCreatingPhotoBox()","Проверка создания интерьера из раздела товары - iOS"
"broken","Thu Jul 30 08:00:02 MSK 2026","Thu Jul 30 08:00:03 MSK 2026","259","","testsIOS.CheckoutTests","","testsIOS.CheckoutTests","checkoutWithPromoCode","checkoutWithPromoCode()","Проверка оформления заказа с применением промокода - iOS"
"broken","Thu Jul 30 08:00:31 MSK 2026","Thu Jul 30 08:00:31 MSK 2026","253","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCreatingPosters","mainPageCreatingPosters()","Проверка создания интерьера из раздела товары - iOS"
"broken","Thu Jul 30 08:00:10 MSK 2026","Thu Jul 30 08:00:11 MSK 2026","274","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageFamilyPhotoCalendar","mainPageFamilyPhotoCalendar()","Проверка создания календаря с семейными фотографиями - iOS"
"broken","Thu Jul 30 08:00:10 MSK 2026","Thu Jul 30 08:00:10 MSK 2026","276","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageRomanticThemeCalendar","mainPageRomanticThemeCalendar()","Проверка создания календаря с романтической тематикой - iOS"
"broken","Thu Jul 30 07:39:51 MSK 2026","Thu Jul 30 07:40:18 MSK 2026","27550","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPhotosSortedByNameInAlbum","verifyPhotosSortedByNameInAlbum()","Сортировка фото в альбоме по имени"
"broken","Thu Jul 30 07:50:24 MSK 2026","Thu Jul 30 07:51:30 MSK 2026","65718","","testsIOS.OnboardingTests","","testsIOS.OnboardingTests","OnboardingSkipAndReturnIOS","OnboardingSkipAndReturnIOS()","Тест потока пропуска и возврата онбординга - iOS"
"broken","Thu Jul 30 08:00:09 MSK 2026","Thu Jul 30 08:00:09 MSK 2026","254","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageDeskPlanningCalendars","mainPageDeskPlanningCalendars()","Проверка создания календари из раздела товары - iOS"
