"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 23 09:39:27 MSK 2026","Thu Jul 23 09:39:42 MSK 2026","14989","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInvalidPasswordLogin","testInvalidPasswordLogin()","Вход с неверным паролем - Android"
"passed","Thu Jul 23 09:10:29 MSK 2026","Thu Jul 23 09:11:01 MSK 2026","32499","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printSomePhotosFromAlbum","printSomePhotosFromAlbum()","Печать нескольких выбранных фотографий из альбома"
"passed","Thu Jul 23 09:12:28 MSK 2026","Thu Jul 23 09:13:08 MSK 2026","40033","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotoHEICUploadThroughAlbumAdd","verifyPhotoHEICUploadThroughAlbumAdd()","Проверка загрузки HEIC через  добавление фото в альбоме"
"failed","Thu Jul 23 09:00:04 MSK 2026","Thu Jul 23 09:00:47 MSK 2026","42643","","testsAndroid.CartTestsAndroid","","testsAndroid.CartTestsAndroid","mainPageCreatingPhotoBooksForMiniBooks","mainPageCreatingPhotoBooksForMiniBooks()","Проверка добавления Фотокниг в корзину - Android"
"failed","Thu Jul 23 09:32:42 MSK 2026","Thu Jul 23 09:33:42 MSK 2026","60320","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","movePhotosFromAlbums","movePhotosFromAlbums()","Перенести фото на экране /Просмотр фотографии/ в альбоме"
"passed","Thu Jul 23 09:25:51 MSK 2026","Thu Jul 23 09:26:19 MSK 2026","27987","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotosSortedByUploadDateInAlbum","verifyPhotosSortedByUploadDateInAlbum()","Сортировка фото в альбоме по дате загрузки"
"passed","Thu Jul 23 09:04:57 MSK 2026","Thu Jul 23 09:05:22 MSK 2026","25208","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithPaperSelection","mainPagePhotoWithPaperSelection()","Проверка создания фотографий с выбором бумаги - Android"
"failed","Thu Jul 23 09:13:08 MSK 2026","Thu Jul 23 09:13:44 MSK 2026","35915","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","abilityToShareAnAlbum","abilityToShareAnAlbum()","Возможность Поделиться альбомом/отправить ссылку"
"passed","Thu Jul 23 09:14:35 MSK 2026","Thu Jul 23 09:16:00 MSK 2026","85218","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoRotationClockwise","photoRotationClockwise()","Поворот фотографий по часовой стрелке"
"passed","Thu Jul 23 09:07:46 MSK 2026","Thu Jul 23 09:08:17 MSK 2026","31398","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePrintingPhoto","mainPagePrintingPhoto()","Проверка печать фото из раздела товары - Android"
