"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jul 23 09:31:17 MSK 2026","Thu Jul 23 09:31:17 MSK 2026","276","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingPostCards","mainPageCreatingPostCards()","Проверка создания подарков из раздела товары - iOS"
"broken","Thu Jul 23 09:31:11 MSK 2026","Thu Jul 23 09:31:11 MSK 2026","244","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageHolidayThemeCalendar","mainPageHolidayThemeCalendar()","Проверка создания календаря с праздничной тематикой - iOS"
"broken","Thu Jul 23 09:31:32 MSK 2026","Thu Jul 23 09:31:32 MSK 2026","240","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testInvalidPasswordLogin","testInvalidPasswordLogin()",""
"broken","Thu Jul 23 09:19:37 MSK 2026","Thu Jul 23 09:19:38 MSK 2026","231","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoSelectFromAlbums","mainPagePhotoSelectFromAlbums()","Проверка печати фотографий с выбором из альбомов - iOS"
"broken","Thu Jul 23 09:31:37 MSK 2026","Thu Jul 23 09:31:37 MSK 2026","246","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCanvasSizeFiltering","mainPageCanvasSizeFiltering()","Проверка создания холстов с фильтрацией по размеру - iOS"
"broken","Thu Jul 23 09:31:22 MSK 2026","Thu Jul 23 09:31:23 MSK 2026","274","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageRepeatOrder","mainPageRepeatOrder()","Проверка раздела история заказов - iOS"
"broken","Thu Jul 23 09:31:38 MSK 2026","Thu Jul 23 09:31:38 MSK 2026","247","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPagePVCThemeFiltering","mainPagePVCThemeFiltering()","Проверка создания ПВХ с фильтрацией по теме - iOS"
"broken","Thu Jul 23 09:31:22 MSK 2026","Thu Jul 23 09:31:22 MSK 2026","271","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageMugsStyleFiltering","mainPageMugsStyleFiltering()","Проверка создания кружек с фильтрацией по стилю - iOS"
"broken","Thu Jul 23 09:31:30 MSK 2026","Thu Jul 23 09:31:31 MSK 2026","244","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testInvalidEmailLogin","testInvalidEmailLogin()",""
"broken","Thu Jul 23 09:31:40 MSK 2026","Thu Jul 23 09:31:40 MSK 2026","249","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageInteriorComparisonFunctionality","mainPageInteriorComparisonFunctionality()","Проверка создания интерьерных изделий с сравнением - iOS"
"broken","Thu Jul 23 09:31:18 MSK 2026","Thu Jul 23 09:31:19 MSK 2026","244","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingFoldedPostCards","mainPageCreatingFoldedPostCards()","Проверка создания подарков из раздела товары - iOS"
"broken","Thu Jul 23 09:31:04 MSK 2026","Thu Jul 23 09:31:05 MSK 2026","237","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPagePhotoBookComparison","mainPagePhotoBookComparison()","Проверка создания фотокниги с сравнением - iOS"
