"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 29 08:03:14 MSK 2026","Wed Jul 29 08:03:14 MSK 2026","254","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageSearchWithEmptyRequest","mainPageSearchWithEmptyRequest()","Проверка поисковой системы при авторизованном режиме - iOS"
"broken","Wed Jul 29 08:03:13 MSK 2026","Wed Jul 29 08:03:13 MSK 2026","275","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageSearchWithIncorrectInputType","mainPageSearchWithIncorrectInputType()","Проверка поисковой системы при авторизованном режиме - iOS"
"broken","Wed Jul 29 08:02:50 MSK 2026","Wed Jul 29 08:02:51 MSK 2026","273","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksWithAHardCover","mainPageCreatingPhotoBooksWithAHardCover()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Wed Jul 29 07:42:14 MSK 2026","Wed Jul 29 07:42:43 MSK 2026","28599","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPhotosSortedByNameInAlbum","verifyPhotosSortedByNameInAlbum()","Сортировка фото в альбоме по имени"
"broken","Wed Jul 29 07:51:48 MSK 2026","Wed Jul 29 07:51:49 MSK 2026","446","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoPolaroid10x13","mainPagePhotoPolaroid10x13()","Проверка печать фото из раздела товары - iOS"
"broken","Wed Jul 29 08:03:06 MSK 2026","Wed Jul 29 08:03:06 MSK 2026","259","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPagePresentsQuantitySelection","mainPagePresentsQuantitySelection()","Проверка создания подарков с выбором количества - iOS"
"broken","Wed Jul 29 08:03:10 MSK 2026","Wed Jul 29 08:03:11 MSK 2026","266","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","comprehensiveSearchFunctionalityTest","comprehensiveSearchFunctionalityTest()","Комплексная проверка функциональности поиска в каталоге - iOS"
"broken","Wed Jul 29 08:03:12 MSK 2026","Wed Jul 29 08:03:13 MSK 2026","267","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageSearchWithSymbols","mainPageSearchWithSymbols()","Проверка поисковой системы при авторизованном режиме - iOS"
"broken","Wed Jul 29 08:03:10 MSK 2026","Wed Jul 29 08:03:10 MSK 2026","255","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingFilters","mainPageCheckingFilters()","Проверка функционала фильтра - iOS"
"broken","Wed Jul 29 08:02:53 MSK 2026","Wed Jul 29 08:02:53 MSK 2026","298","","testsIOS.CheckoutTests","","testsIOS.CheckoutTests","checkoutWithPromoCode","checkoutWithPromoCode()","Проверка оформления заказа с применением промокода - iOS"
"broken","Wed Jul 29 08:02:51 MSK 2026","Wed Jul 29 08:02:51 MSK 2026","263","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPagePhotoBookQuickOrder","mainPagePhotoBookQuickOrder()","Проверка создания фотокниги с быстрым заказом - iOS"
"broken","Wed Jul 29 08:03:00 MSK 2026","Wed Jul 29 08:03:00 MSK 2026","318","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageFlipCalendars","mainPageFlipCalendars()","Проверка создания календари из раздела товары - iOS"
