"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jul 28 07:36:28 MSK 2026","Tue Jul 28 07:37:10 MSK 2026","41563","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoPolaroid10x13","mainPagePhotoPolaroid10x13()","Проверка печать фото из раздела товары - Android"
"passed","Tue Jul 28 08:05:04 MSK 2026","Tue Jul 28 08:06:25 MSK 2026","80575","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoRotationCounterclockwise","photoRotationCounterclockwise()","Поворот фотографий против часовой стрелки"
"passed","Tue Jul 28 07:39:54 MSK 2026","Tue Jul 28 07:40:19 MSK 2026","24990","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoSizeFiltering","mainPagePhotoSizeFiltering()","Проверка фильтрации фотографий по размеру - Android"
"passed","Tue Jul 28 07:41:16 MSK 2026","Tue Jul 28 07:41:48 MSK 2026","31570","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePrintingPhoto","mainPagePrintingPhoto()","Проверка печать фото из раздела товары - Android"
"passed","Tue Jul 28 07:38:26 MSK 2026","Tue Jul 28 07:38:52 MSK 2026","26127","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithPaperSelection","mainPagePhotoWithPaperSelection()","Проверка создания фотографий с выбором бумаги - Android"
"passed","Tue Jul 28 08:12:03 MSK 2026","Tue Jul 28 08:12:35 MSK 2026","31735","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printingAllAlbum","printingAllAlbum()","Печать всего альбома"
"passed","Tue Jul 28 08:10:21 MSK 2026","Tue Jul 28 08:11:23 MSK 2026","62200","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addingPhotosFromAllPhotosAndAlbumsInAlbum","addingPhotosFromAllPhotosAndAlbumsInAlbum()","Добавление фото в альбом из «Все фото и Альбомы» с разрешенным доступом."
"passed","Tue Jul 28 08:06:25 MSK 2026","Tue Jul 28 08:06:52 MSK 2026","27517","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotosSortedByCreationDateInAlbum","verifyPhotosSortedByCreationDateInAlbum()","Сортировка фото в альбоме по дате создания"
"passed","Tue Jul 28 07:45:17 MSK 2026","Tue Jul 28 07:46:10 MSK 2026","53060","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","viewPhotosFromAlbum","viewPhotosFromAlbum()","Просмотр фотографий из альбома с несколькими фото"
"passed","Tue Jul 28 07:37:35 MSK 2026","Tue Jul 28 07:38:00 MSK 2026","25563","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithQuantitySelection","mainPagePhotoWithQuantitySelection()","Проверка создания фотографий с выбором количества - Android"
