"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Jul 26 07:58:04 MSK 2026","Sun Jul 26 07:58:05 MSK 2026","236","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorAlbumsAllFieldsAreCompleted","checkConsentModalInNativeEditorAlbumsAllFieldsAreCompleted()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Все поля заполнены, user_requirements_done: false. Локальный таймлайн - напечатать"
"broken","Sun Jul 26 07:58:25 MSK 2026","Sun Jul 26 07:58:25 MSK 2026","243","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingAcrylicDesk","mainPageCreatingAcrylicDesk()","Проверка создания подарков из раздела товары - iOS"
"broken","Sun Jul 26 08:04:14 MSK 2026","Sun Jul 26 08:04:46 MSK 2026","31758","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","printingAllAlbum","printingAllAlbum()","Печать всего альбома"
"broken","Sun Jul 26 07:58:06 MSK 2026","Sun Jul 26 07:58:06 MSK 2026","264","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksForDiplomas","mainPageCreatingPhotoBooksForDiplomas()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Sun Jul 26 07:58:38 MSK 2026","Sun Jul 26 07:58:38 MSK 2026","271","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testInvalidPasswordLogin","testInvalidPasswordLogin()",""
"broken","Sun Jul 26 07:58:19 MSK 2026","Sun Jul 26 07:58:19 MSK 2026","252","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageDeskCalendars","mainPageDeskCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Sun Jul 26 07:58:17 MSK 2026","Sun Jul 26 07:58:18 MSK 2026","266","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageBlockCalendars","mainPageBlockCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Sun Jul 26 07:58:40 MSK 2026","Sun Jul 26 07:58:40 MSK 2026","261","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCreatingPosters","mainPageCreatingPosters()","Проверка создания интерьера из раздела товары - iOS"
"broken","Sun Jul 26 08:06:38 MSK 2026","Sun Jul 26 08:07:05 MSK 2026","27653","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","photoRotationCounterclockwise","photoRotationCounterclockwise()","Поворот фотографий против часовой стрелки"
"broken","Sun Jul 26 07:58:00 MSK 2026","Sun Jul 26 07:58:00 MSK 2026","250","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorNetPrint","checkConsentModalInNativeEditorNetPrint()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Не все поля заполнены, user_requirements_done: false. Локальный таймлайн - загрузить в нетпринт"
