"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jul 25 08:03:39 MSK 2026","Sat Jul 25 08:03:39 MSK 2026","239","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPagePrintOnWoodOrientationFiltering","mainPagePrintOnWoodOrientationFiltering()","Проверка создания печати на дереве с фильтрацией по ориентации - iOS"
"broken","Sat Jul 25 08:03:31 MSK 2026","Sat Jul 25 08:03:31 MSK 2026","242","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testInvalidEmailLogin","testInvalidEmailLogin()",""
"failed","Sat Jul 25 08:04:42 MSK 2026","Sat Jul 25 08:05:17 MSK 2026","34714","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPhotoPNGUploadThroughAlbumAdd","verifyPhotoPNGUploadThroughAlbumAdd()","Проверка загрузки PNG через  добавление фото в альбоме"
"broken","Sat Jul 25 08:02:55 MSK 2026","Sat Jul 25 08:02:55 MSK 2026","236","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorNewAlbum","checkConsentModalInNativeEditorNewAlbum()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Не все поля заполнены, user_requirements_done: false. Локальный таймлайн - загрузить в новый альбом"
"broken","Sat Jul 25 08:03:29 MSK 2026","Sat Jul 25 08:03:29 MSK 2026","247","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testMalformedEmailNoDomain","testMalformedEmailNoDomain()",""
"broken","Sat Jul 25 08:02:56 MSK 2026","Sat Jul 25 08:02:57 MSK 2026","243","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","verifyEditorForUnauthorizedUser","verifyEditorForUnauthorizedUser()","Не авторизованный юзер при входе в редактор"
"broken","Sat Jul 25 08:03:37 MSK 2026","Sat Jul 25 08:03:37 MSK 2026","241","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCreatingAcrylic","mainPageCreatingAcrylic()","Проверка создания интерьера из раздела товары - iOS"
"broken","Sat Jul 25 08:03:29 MSK 2026","Sat Jul 25 08:03:30 MSK 2026","241","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testVeryShortPassword","testVeryShortPassword()",""
"passed","Sat Jul 25 07:55:11 MSK 2026","Sat Jul 25 07:56:31 MSK 2026","79359","","testsIOS.OnboardingTests","","testsIOS.OnboardingTests","OnboardingMixedInteractionsIOS","OnboardingMixedInteractionsIOS()","Тест онбординга со смешанными паттернами взаимодействия - iOS"
"broken","Sat Jul 25 08:03:33 MSK 2026","Sat Jul 25 08:03:33 MSK 2026","241","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testInvalidPasswordLogin","testInvalidPasswordLogin()",""
"broken","Sat Jul 25 08:02:59 MSK 2026","Sat Jul 25 08:03:00 MSK 2026","274","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorAlbumsAllFieldsAreCompleted","checkConsentModalInNativeEditorAlbumsAllFieldsAreCompleted()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Все поля заполнены, user_requirements_done: false. Локальный таймлайн - напечатать"
"broken","Sat Jul 25 07:51:54 MSK 2026","Sat Jul 25 07:51:54 MSK 2026","223","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoSeriesFiltering","mainPagePhotoSeriesFiltering()","Проверка печати фотографий с фильтрацией по серии - iOS"
"broken","Sat Jul 25 08:03:35 MSK 2026","Sat Jul 25 08:03:35 MSK 2026","237","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCreatingPrintOnWood","mainPageCreatingPrintOnWood()","Проверка создания интерьера из раздела товары - iOS"
"broken","Sat Jul 25 08:03:28 MSK 2026","Sat Jul 25 08:03:28 MSK 2026","250","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testSqlInjectionAttempt","testSqlInjectionAttempt()",""
"passed","Sat Jul 25 07:59:51 MSK 2026","Sat Jul 25 08:00:41 MSK 2026","49576","","testsIOS.OnboardingTests","","testsIOS.OnboardingTests","OnboardingBackNavigationIOS","OnboardingBackNavigationIOS()","Тест онбординга с обратной навигацией - iOS"
"broken","Sat Jul 25 08:03:20 MSK 2026","Sat Jul 25 08:03:20 MSK 2026","253","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingAcrylicDesk","mainPageCreatingAcrylicDesk()","Проверка создания подарков из раздела товары - iOS"
"broken","Sat Jul 25 07:51:52 MSK 2026","Sat Jul 25 07:51:53 MSK 2026","271","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoSearchFunctionality","mainPagePhotoSearchFunctionality()","Проверка печати фотографий с поиском - iOS"
"failed","Sat Jul 25 08:07:02 MSK 2026","Sat Jul 25 08:07:37 MSK 2026","34844","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","movingPhotoIntoAlbums","movingPhotoIntoAlbums()","Перемещение фотографии из альбома"
"broken","Sat Jul 25 08:03:08 MSK 2026","Sat Jul 25 08:03:08 MSK 2026","239","","testsIOS.CheckoutTests","","testsIOS.CheckoutTests","checkoutWithPromoCode","checkoutWithPromoCode()","Проверка оформления заказа с применением промокода - iOS"
"broken","Sat Jul 25 08:03:16 MSK 2026","Sat Jul 25 08:03:16 MSK 2026","285","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPagePresentsPersonalization","mainPagePresentsPersonalization()","Проверка создания подарков с персонализацией - iOS"
"broken","Sat Jul 25 08:03:20 MSK 2026","Sat Jul 25 08:03:20 MSK 2026","244","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPagePresentsQuantitySelection","mainPagePresentsQuantitySelection()","Проверка создания подарков с выбором количества - iOS"
"broken","Sat Jul 25 08:03:36 MSK 2026","Sat Jul 25 08:03:36 MSK 2026","240","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageInteriorSearchFunctionality","mainPageInteriorSearchFunctionality()","Проверка создания интерьерных изделий с поиском - iOS"
"broken","Sat Jul 25 08:02:57 MSK 2026","Sat Jul 25 08:02:57 MSK 2026","243","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorForTimeLineAndAlbums","checkConsentModalInNativeEditorForTimeLineAndAlbums()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Не все поля заполнены, user_requirements_done: false. Проверка, что доступен сетевой таймлайн и альбомы нетпринта"
"failed","Sat Jul 25 08:09:20 MSK 2026","Sat Jul 25 08:09:54 MSK 2026","34719","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPhotoDNGUploadThroughAlbumAdd","verifyPhotoDNGUploadThroughAlbumAdd()","Проверка загрузки DNG через добавление фото в альбоме"
"broken","Sat Jul 25 08:03:00 MSK 2026","Sat Jul 25 08:03:00 MSK 2026","233","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksOnPhotoPaper","mainPageCreatingPhotoBooksOnPhotoPaper()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Sat Jul 25 08:03:12 MSK 2026","Sat Jul 25 08:03:13 MSK 2026","239","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageKidsThemeCalendar","mainPageKidsThemeCalendar()","Проверка создания календаря с детской тематикой - iOS"
"failed","Sat Jul 25 08:05:52 MSK 2026","Sat Jul 25 08:06:27 MSK 2026","35054","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","movePhotosFromAlbums","movePhotosFromAlbums()","Перенести фото на экране ""Просмотр фотографии"" в альбоме"
"passed","Sat Jul 25 07:54:05 MSK 2026","Sat Jul 25 07:54:36 MSK 2026","31050","","testsIOS.OnboardingTests","","testsIOS.OnboardingTests","OnboardingAccessibilityIOS","OnboardingAccessibilityIOS()","Тест функций доступности онбординга - iOS"
"broken","Sat Jul 25 08:03:33 MSK 2026","Sat Jul 25 08:03:33 MSK 2026","238","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testMalformedEmailNoAtSymbol","testMalformedEmailNoAtSymbol()",""
"broken","Sat Jul 25 08:03:08 MSK 2026","Sat Jul 25 08:03:08 MSK 2026","246","","testsIOS.CheckoutTests","","testsIOS.CheckoutTests","CheckoutPickUpWithCart","CheckoutPickUpWithCart()","Оформление заказа с самовывозом и оплатой банковской картой"
"failed","Sat Jul 25 07:40:31 MSK 2026","Sat Jul 25 07:41:06 MSK 2026","35130","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPhotosSortedByNameInAlbum","verifyPhotosSortedByNameInAlbum()","Сортировка фото в альбоме по имени"
"broken","Sat Jul 25 08:02:57 MSK 2026","Sat Jul 25 08:02:57 MSK 2026","240","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorPrintingPhoto","checkConsentModalInNativeEditorPrintingPhoto()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: Авторизованный юзер, не все поля заполнены, user_requirements_done: false. Редактор_Фото"
"failed","Sat Jul 25 08:11:04 MSK 2026","Sat Jul 25 08:11:38 MSK 2026","34379","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","printSomePhotosFromAlbum","printSomePhotosFromAlbum()","Печать нескольких выбранных фотографий из альбома"
"broken","Sat Jul 25 07:51:46 MSK 2026","Sat Jul 25 07:51:46 MSK 2026","277","","testsIOS.FeedbackTests","","testsIOS.FeedbackTests","feedbackIOSInvalidData","feedbackIOSInvalidData()","Проверка отправки формы обратной связи с некорректными данными (iOS)"
"broken","Sat Jul 25 08:03:31 MSK 2026","Sat Jul 25 08:03:31 MSK 2026","242","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testXssAttempt","testXssAttempt()",""
"broken","Sat Jul 25 07:51:46 MSK 2026","Sat Jul 25 07:51:46 MSK 2026","250","","testsIOS.FeedbackTests","","testsIOS.FeedbackTests","feedbackIOSMandatoryData","feedbackIOSMandatoryData()","Проверка обязательных полей формы обратной связи (iOS)"
"broken","Sat Jul 25 08:03:01 MSK 2026","Sat Jul 25 08:03:01 MSK 2026","240","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksForStapledBrochure","mainPageCreatingPhotoBooksForStapledBrochure()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Sat Jul 25 08:02:56 MSK 2026","Sat Jul 25 08:02:56 MSK 2026","294","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorCatalog","checkConsentModalInNativeEditorCatalog()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, не все поля заполнены, user_requirements_done=false. Каталог_редактор"
"broken","Sat Jul 25 08:03:26 MSK 2026","Sat Jul 25 08:03:26 MSK 2026","235","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageChecking","mainPageChecking()","Проверка страницы каталог- iOS"
"broken","Sat Jul 25 08:03:28 MSK 2026","Sat Jul 25 08:03:28 MSK 2026","242","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testValidEmailLogin","testValidEmailLogin()",""
"broken","Sat Jul 25 08:03:01 MSK 2026","Sat Jul 25 08:03:02 MSK 2026","247","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksWithAHard3DCoverFoilEffect","mainPageCreatingPhotoBooksWithAHard3DCoverFoilEffect()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Sat Jul 25 08:03:30 MSK 2026","Sat Jul 25 08:03:31 MSK 2026","248","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testInvalidPasswordReset","testInvalidPasswordReset()",""
"broken","Sat Jul 25 08:03:22 MSK 2026","Sat Jul 25 08:03:22 MSK 2026","242","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingPresents","mainPageCreatingPresents()","Проверка создания подарков из раздела товары - iOS"
"broken","Sat Jul 25 08:03:37 MSK 2026","Sat Jul 25 08:03:37 MSK 2026","240","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCanvasSizeFiltering","mainPageCanvasSizeFiltering()","Проверка создания холстов с фильтрацией по размеру - iOS"
"broken","Sat Jul 25 08:03:36 MSK 2026","Sat Jul 25 08:03:37 MSK 2026","237","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageWoodStyleFiltering","mainPageWoodStyleFiltering()","Проверка создания деревянных изделий с фильтрацией по стилю - iOS"
"broken","Sat Jul 25 08:03:02 MSK 2026","Sat Jul 25 08:03:02 MSK 2026","239","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksForChildren","mainPageCreatingPhotoBooksForChildren()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Sat Jul 25 08:03:14 MSK 2026","Sat Jul 25 08:03:14 MSK 2026","242","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageFlipCalendars","mainPageFlipCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Sat Jul 25 08:03:04 MSK 2026","Sat Jul 25 08:03:04 MSK 2026","262","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksWithHardPages","mainPageCreatingPhotoBooksWithHardPages()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Sat Jul 25 08:03:06 MSK 2026","Sat Jul 25 08:03:06 MSK 2026","238","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksWithASoftCover","mainPageCreatingPhotoBooksWithASoftCover()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Sat Jul 25 08:03:00 MSK 2026","Sat Jul 25 08:03:00 MSK 2026","241","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksWithAHard3DCover","mainPageCreatingPhotoBooksWithAHard3DCover()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Sat Jul 25 07:51:56 MSK 2026","Sat Jul 25 07:51:56 MSK 2026","225","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePrintingPhoto","mainPagePrintingPhoto()","Проверка печать фото из раздела товары - iOS"
"broken","Sat Jul 25 08:02:57 MSK 2026","Sat Jul 25 08:02:58 MSK 2026","251","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkingRulePageInNativeEditor","checkingRulePageInNativeEditor()","Проверка корректного перехода по ссылке на страницу закона ФЗ"
"broken","Sat Jul 25 08:03:20 MSK 2026","Sat Jul 25 08:03:21 MSK 2026","255","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingStapledNotebooks","mainPageCreatingStapledNotebooks()","Проверка создания подарков из раздела товары - iOS"
"broken","Sat Jul 25 08:03:02 MSK 2026","Sat Jul 25 08:03:03 MSK 2026","246","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksForMiniBooks","mainPageCreatingPhotoBooksForMiniBooks()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Sat Jul 25 07:51:55 MSK 2026","Sat Jul 25 07:51:56 MSK 2026","238","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePremiumPhoto","mainPagePremiumPhoto()","Проверка печать фото из раздела товары - iOS"
"broken","Sat Jul 25 08:03:16 MSK 2026","Sat Jul 25 08:03:17 MSK 2026","249","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPagePresentsGalleryUpload","mainPagePresentsGalleryUpload()","Проверка создания подарков с загрузкой из галереи - iOS"
"broken","Sat Jul 25 08:02:57 MSK 2026","Sat Jul 25 08:02:57 MSK 2026","232","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","verifyEditorForPhotosUnauthorizedUser","verifyEditorForPhotosUnauthorizedUser()","Не авторизованный юзер при входе в редактор ФОТО"
