"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 29 08:06:04 MSK 2026","Wed Jul 29 08:06:19 MSK 2026","15383","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testNumericOnlyPassword","testNumericOnlyPassword()","Вход с паролем только из цифр - Android"
"broken","Wed Jul 29 07:50:48 MSK 2026","Wed Jul 29 07:51:20 MSK 2026","31939","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromGalleryWithDeniedAccessAndroid","addPhotoFromGalleryWithDeniedAccessAndroid()","Добавление фото из Галереи при запрещённом доступе к фото Android"
"passed","Wed Jul 29 07:53:04 MSK 2026","Wed Jul 29 07:53:56 MSK 2026","52413","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","creatingAlbum","creatingAlbum()","Проверяем успешное создание нового альбома и его отображение."
"failed","Wed Jul 29 07:54:51 MSK 2026","Wed Jul 29 07:56:04 MSK 2026","72685","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deleteAnyPhotosFromAlbum","deleteAnyPhotosFromAlbum()","Создаём альбом, добавляем фото, удаляем выбранные."
"failed","Wed Jul 29 07:45:30 MSK 2026","Wed Jul 29 07:46:06 MSK 2026","36042","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","closeAccess","closeAccess()","Закрыть доступ к альбому"
"passed","Wed Jul 29 07:58:44 MSK 2026","Wed Jul 29 07:59:49 MSK 2026","65374","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","movePhotosFromAlbums","movePhotosFromAlbums()","Перенести фото на экране /Просмотр фотографии/ в альбоме"
"passed","Wed Jul 29 07:37:06 MSK 2026","Wed Jul 29 07:38:00 MSK 2026","53831","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","viewPhotosFromAlbum","viewPhotosFromAlbum()","Просмотр фотографий из альбома с несколькими фото"
"passed","Wed Jul 29 08:05:36 MSK 2026","Wed Jul 29 08:05:50 MSK 2026","14535","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInvalidPasswordLogin","testInvalidPasswordLogin()","Вход с неверным паролем - Android"
"passed","Wed Jul 29 08:04:52 MSK 2026","Wed Jul 29 08:05:07 MSK 2026","15312","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testVeryLongEmail","testVeryLongEmail()","Вход с очень длинным email - Android"
"passed","Wed Jul 29 08:07:18 MSK 2026","Wed Jul 29 08:07:33 MSK 2026","14552","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testEmojiCharacters","testEmojiCharacters()"," Вход с эмодзи-символами - Android"
"passed","Wed Jul 29 07:46:06 MSK 2026","Wed Jul 29 07:47:19 MSK 2026","72658","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPartialPhotoUploadCancellation","verifyPartialPhotoUploadCancellation()","Проверка частичной загрузки фото с отменой"
"failed","Wed Jul 29 07:43:17 MSK 2026","Wed Jul 29 07:44:27 MSK 2026","70118","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addingPhotosFromGalleryInAlbum","addingPhotosFromGalleryInAlbum()","Добавление фото в альбом из галереи с разрешенным доступом."
"failed","Wed Jul 29 07:33:19 MSK 2026","Wed Jul 29 07:34:04 MSK 2026","45392","","testsAndroid.CartTestsAndroid","","testsAndroid.CartTestsAndroid","mainPageCreatingPhotoBooksForMiniBooks","mainPageCreatingPhotoBooksForMiniBooks()","Проверка добавления Фотокниг в корзину - Android"
"passed","Wed Jul 29 08:03:20 MSK 2026","Wed Jul 29 08:04:03 MSK 2026","43588","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotoPNGUploadThroughAlbumAdd","verifyPhotoPNGUploadThroughAlbumAdd()","Проверка загрузки PNG через  добавление фото в альбоме"
"passed","Wed Jul 29 08:11:22 MSK 2026","Wed Jul 29 08:11:46 MSK 2026","23921","","testsAndroid.CalendarsTestsAndroid","","testsAndroid.CalendarsTestsAndroid","mainPageCalendars","mainPageCalendars()","Проверка создания календари из раздела товары - Android"
"passed","Wed Jul 29 08:05:07 MSK 2026","Wed Jul 29 08:05:21 MSK 2026","13333","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testSpecialCharactersEmail","testSpecialCharactersEmail()","Вход с специальными символами в email - Android"
"passed","Wed Jul 29 08:06:19 MSK 2026","Wed Jul 29 08:06:34 MSK 2026","14785","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testXssAttempt","testXssAttempt()","Попытка входа с XSS-атакой - Android"
"passed","Wed Jul 29 07:53:56 MSK 2026","Wed Jul 29 07:54:51 MSK 2026","54773","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","selectedAllPhotosInAlbum","selectedAllPhotosInAlbum()","Создаём альбом, добавляем фото из «Все фото и Альбомы», выбираем все и очищаем данные (cleanup)."
"passed","Wed Jul 29 08:06:34 MSK 2026","Wed Jul 29 08:06:47 MSK 2026","12722","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInternationalPhoneFormat","testInternationalPhoneFormat()"," Вход с международным форматом телефона - Android"
"passed","Wed Jul 29 08:08:15 MSK 2026","Wed Jul 29 08:08:31 MSK 2026","15178","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInvalidEmailLogin","testInvalidEmailLogin()","Вход с недействительным email - Android"
"failed","Wed Jul 29 07:59:49 MSK 2026","Wed Jul 29 08:01:04 MSK 2026","74045","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deletePhotosFromAlbums","deletePhotosFromAlbums()","Удаление фото из на экране /Просмотр фотографии/ в альбоме"
"failed","Wed Jul 29 08:01:04 MSK 2026","Wed Jul 29 08:02:18 MSK 2026","74358","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromPhotoStreamDeniedAccessAndroid","addPhotoFromPhotoStreamDeniedAccessAndroid()","Добавление фото из «Все фото и Альбомы» при запрещённом доступе к фото Android"
"passed","Wed Jul 29 08:06:47 MSK 2026","Wed Jul 29 08:07:04 MSK 2026","17535","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testValidPhoneLogin","testValidPhoneLogin()","Вход с действительным номером телефона - Android"
"passed","Wed Jul 29 08:09:39 MSK 2026","Wed Jul 29 08:09:53 MSK 2026","13432","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInvalidPhoneLogin","testInvalidPhoneLogin()","Вход с недействительным номером телефона - Android"
"broken","Wed Jul 29 07:34:37 MSK 2026","Wed Jul 29 07:34:37 MSK 2026","0","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","","PrintingPhotoTestsAndroid",""
"passed","Wed Jul 29 08:10:58 MSK 2026","Wed Jul 29 08:11:22 MSK 2026","23971","","testsAndroid.CalendarsTestsAndroid","","testsAndroid.CalendarsTestsAndroid","mainPageHolidayThemeCalendar","mainPageHolidayThemeCalendar()","Проверка создания праздничного календаря - Android"
"passed","Wed Jul 29 07:36:31 MSK 2026","Wed Jul 29 07:37:06 MSK 2026","35449","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deletingAlbum","deletingAlbum()","Создаём альбом и удаляем его из списка."
"broken","Wed Jul 29 07:44:27 MSK 2026","Wed Jul 29 07:45:30 MSK 2026","62730","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromGalleryWithLimitedAccessAndroid","addPhotoFromGalleryWithLimitedAccessAndroid()","Добавление фото в альбом из Галереи с ограниченным доступом к фото Android"
"passed","Wed Jul 29 08:08:44 MSK 2026","Wed Jul 29 08:08:56 MSK 2026","12515","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testValidPasswordReset","testValidPasswordReset()","Сброс пароля с действительным email - Android"
"passed","Wed Jul 29 07:35:57 MSK 2026","Wed Jul 29 07:36:31 MSK 2026","33746","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printSomePhotosFromAlbum","printSomePhotosFromAlbum()","Печать нескольких выбранных фотографий из альбома"
"passed","Wed Jul 29 08:02:18 MSK 2026","Wed Jul 29 08:03:20 MSK 2026","61402","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addingPhotosFromAllPhotosAndAlbumsInAlbum","addingPhotosFromAllPhotosAndAlbumsInAlbum()","Добавление фото в альбом из «Все фото и Альбомы» с разрешенным доступом."
"passed","Wed Jul 29 07:34:43 MSK 2026","Wed Jul 29 07:35:57 MSK 2026","73774","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyRetryAfterPartialPhotoUpload","verifyRetryAfterPartialPhotoUpload()","Проверка частичной загрузки фото с Повторить"
"passed","Wed Jul 29 08:09:25 MSK 2026","Wed Jul 29 08:09:39 MSK 2026","13878","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testCyrillicCharacters","testCyrillicCharacters()","Вход с кириллическими символами - Android"
"passed","Wed Jul 29 07:39:20 MSK 2026","Wed Jul 29 07:40:12 MSK 2026","52144","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","movingPhotoIntoAlbums","movingPhotoIntoAlbums()","Перемещение фотографии из альбома"
"passed","Wed Jul 29 08:07:33 MSK 2026","Wed Jul 29 08:07:47 MSK 2026","13814","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testBasicProfileNavigation","testBasicProfileNavigation()","Базовый тест навигации профиля - Android"
"passed","Wed Jul 29 07:49:04 MSK 2026","Wed Jul 29 07:49:42 MSK 2026","38071","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","renameAnAlbum","renameAnAlbum()","Переименование альбома"
"passed","Wed Jul 29 08:05:21 MSK 2026","Wed Jul 29 08:05:35 MSK 2026","14946","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testVeryShortPassword","testVeryShortPassword()","Вход с очень коротким паролем - Android"
"failed","Wed Jul 29 07:51:49 MSK 2026","Wed Jul 29 07:53:03 MSK 2026","74425","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printingPhotosFromAlbums","printingPhotosFromAlbums()","Напечатать фото на экране /Просмотр фотографии/ в альбоме"
"passed","Wed Jul 29 08:07:04 MSK 2026","Wed Jul 29 08:07:18 MSK 2026","14088","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testMultipleLoginAttempts","testMultipleLoginAttempts()","Множественные попытки входа - Android"
"broken","Wed Jul 29 07:49:42 MSK 2026","Wed Jul 29 07:50:48 MSK 2026","65466","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromAllPhotosAndAlbumsWithLimitedAccessAndroid","addPhotoFromAllPhotosAndAlbumsWithLimitedAccessAndroid()","Добавление фото в альбом из «Все фото и Альбомы»  с ограниченным доступом к фото.Android"
"passed","Wed Jul 29 08:08:56 MSK 2026","Wed Jul 29 08:09:11 MSK 2026","14981","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testUppercaseEmail","testUppercaseEmail()","Вход с email в верхнем регистре - Android"
